"User Id","User Shop Id","User Name","Anonymous","Comment Id","Comment Date","Comment","Rating","Detail Rating","Comment Images","Comment Videos","Bought Products","Product Id","Product Url","Product Name","Product Image","Shop Id","Region","Scraped At"
"37443026","37441641","chotikaaom9","No","39562336968","2025-04-27T08:50:17.000Z","สินค้าดีมาก ตรงปก ตุ๊กตาน่ารักค่ะ","5","product_quality: 5
seller_service: 5
delivery_service: 5","","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"51220707","51219319","hathaichanok1992","No","32996094080","2025-03-15T06:07:55.000Z","การออกแบบ:น่าร๊ากกกก","5","product_quality: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rasf-m7db9am8qoyi4d.jpg","https://down-cvs-sg.vod.susercontent.com/api/v4/11110103/mms/th-11110103-6kgco-m7db9vli1gpm80.16000051742018867.mp4","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"147851374","147849550","nikritcha","No","15008613715","2024-04-27T08:01:57.000Z","ดีงามค่ะ สินค้ามาไวกว่าที่คิด ชอบค่ะ","5","product_quality: 5
seller_service: 5
delivery_service: 5","","https://down-bs-sg.vod.susercontent.com/api/v4/11110103/mms/th-11110103-6ke17-lulu897y3m1hd6.16000051714204893.mp4","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"142041388","142039564","captain.tain","No","15634228187","2024-06-26T11:40:14.000Z","","5","product_quality: 5","https://down-bs-us.img.susercontent.com/th-11134103-7r98q-lwzoyz50quuof1.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"55956072","55954648","e*****d","Yes","28164085124","2025-01-14T09:54:24.000Z","สั่งกับร้านนี้มาหลายรอบแล้วววว🫶🏻
แม่ค้าน่ารัก บริการดีเหมือนเคยค่า
รอสินค้า25วัน ทันให้เป็นของขวัญเพื่อน💘
น้องวิงแมนน่ารักมาก ตรงแก้วเป็นแม่เหล็ก
สามารถดึงแก้วน้ำออกจากมือน้องได้ค่า 
สินค้าเป็นของแท้จาก Riot ใช้โค้ดลด shopee ได้อีก🫡","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rasb-m4zwhiskxvcnc3.jpg","https://down-ws-sg.vod.susercontent.com/api/v4/11110103/mms/th-11110103-6kgcp-m4zvcctps0zb03.default.mp4","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"24898516","24897180","pink.pelotty","No","14588644918","2024-03-20T12:35:37.000Z","คุณภาพ:น่ารักกกกกก

Wingman for the win!! น้องน่ารักนุ้ยนิ่งมากค่า💖🫠 ร้านให้คำปรึกษาดีสุดๆ ของถึงไวค่ะ (ตรงมือน้องวิงแมนเป็นแม่เหล็กสามารถเอาแก้วออกจากมือได้ค่ะ น่ารักสุดๆ!)","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7r992-lt3ves8hkzfy53.jpg","https://down-bs-sg.vod.susercontent.com/api/v4/11110103/mms/th-11110103-6ke16-lt3vg2dy1n0d3a.16000051710938080.mp4","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:03.009Z"
"978752833","978606681","n*****5","Yes","47594190434","2025-06-09T14:20:40.000Z","","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rase-masjqjruh4c6c5.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"180436936","180434317","p*****1","Yes","14808628485","2024-04-06T08:48:46.000Z","น้องน่ารักมากกก นุ่มนิ่มม","5","product_quality: 5","","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"67561641","67560184","tipparat.11","No","33026146197","2025-03-16T15:29:55.000Z","น่ารักมากค่ะ","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rasd-m7fapexd98bn54.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"49342121","49340733","nattapatlakhonpang","No","38524874452","2025-04-21T18:35:03.000Z","","5","product_quality: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rasl-m8uv31d721opad.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"978752833","978606681","n*****5","Yes","36045676200","2025-04-07T11:53:26.000Z","","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rasf-m8aheernmc8s7a.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"282400926","282394069","kistun21080","No","33022315504","2025-03-16T10:18:38.000Z","","5","product_quality: 5
seller_service: 5
delivery_service: 5","https://down-bs-us.img.susercontent.com/th-11134103-7rask-m7ezlsvnhtnn05.jpg","","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, (New) Wingman Spike","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:11.631Z"
"120660370","120658546","sprite094","No","15470809183","2024-06-10T11:57:00.000Z","แม่ค้า นิสัยดี🗿
สินค้า🗿
Wingman for the win 🗿","5","product_quality: 5
seller_service: 4
delivery_service: 3","","https://down-ws-sg.vod.susercontent.com/api/v4/11110103/mms/th-11110103-6ke14-lwcvdlgfnjqo82.16000051718020494.mp4","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%, Wingman","21790660527","https://shopee.co.th/Valorant-Plush-%E0%B8%95%E0%B8%B8%E0%B9%8A%E0%B8%81%E0%B8%95%E0%B8%B2-Wingman-%E0%B8%AB%E0%B8%A1%E0%B8%B5-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%A2%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%A7%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%A1%E0%B8%99-Bear-Rabbit-Penguin-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%81%E0%B8%A1-Valorant-%E0%B8%A5%E0%B8%B4%E0%B8%82%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C%E0%B9%81%E0%B8%97%E0%B9%89-100--i.19958842.21790660527","Valorant Plush - ตุ๊กตา Wingman หมี กระต่ายและแพนกวิ้น วิงแมน Bear Rabbit Penguin จากเกม Valorant ลิขสิทธิ์แท้ 100%","https://down-bs-us.img.susercontent.com/th-11134207-7rask-m6spd8s6ooxb98.jpg","19958842","TH","2025-09-03T01:07:20.506Z"
